node,ic_mean,ic_std,ic_robust
22208,65.08,101.82884463647814,54.89711553635218
14906,62.925,105.11740757362692,52.4132592426373
24616,14.045,50.43583026975961,9.001416973024039
23978,68.71,105.83882038269324,58.12611796173067
25370,65.895,106.10487253184937,55.28451274681506
22433,14.445,52.24745902912408,9.220254097087592
25096,34.22,80.29353398624326,26.190646601375672
9147,36.055,80.25311193343221,28.02968880665678
13591,46.505,89.7470889500044,37.53029110499956
6188,16.695,53.99788861613017,11.295211138386982
10162,43.755,87.86173783280182,34.96882621671982
15975,54.4,97.24176057641078,44.67582394235892
13364,68.51,104.45262035966356,58.06473796403365
9730,27.37,74.0359581554801,19.96640418445199
23070,45.515,89.52049918873331,36.56295008112667
969,13.86,52.318260674452844,8.628173932554715
21317,51.795,95.73851354078984,42.22114864592102
5709,48.84,96.08482918754656,39.23151708124534
14528,57.56,97.70632732837726,47.78936726716228
7304,42.81,88.22343169476011,33.98765683052399
16073,65.385,105.12134309929645,54.872865690070356
4355,73.835,109.33886671719257,62.901113328280736
21426,35.91,80.52739844301442,27.857260155698555
24920,55.435,98.01732385144986,45.633267614855015
17665,30.465,82.69098363787919,22.19590163621208
16440,25.69,70.6113581515042,18.62886418484958
17032,67.385,103.5257783114911,57.03242216885089
2613,71.535,103.13243318665569,61.221756681334426
9549,52.77,98.44733160426442,42.92526683957356
25749,24.56,69.82640188352828,17.57735981164717
31107,55.52,98.22769263298409,45.69723073670159
10357,33.11,77.73594985590644,25.336405014409355
4224,56.86,95.96843439381513,47.263156560618484
10058,62.225,98.1984438522322,52.40515561477678
12572,30.17,75.07197279944094,22.662802720055907
16903,62.215,99.44098136583327,52.270901863416675
16392,16.585,56.91267675131789,10.89373232486821
22685,45.885,87.92725274339008,37.092274725660985
7527,39.115,84.06897034578215,30.708102965421787
13239,53.02,97.64870506053832,43.25512949394617
20935,30.455,78.91779251220855,22.563220748779145
17369,34.065,80.74280633592072,25.990719366407923
22375,28.86,75.93648925253261,21.266351074746737
2255,18.285,59.76440223912559,12.308559776087442
4331,65.105,99.18882989026537,55.18611701097347
13471,33.505,81.26333721303845,25.37866627869616
15613,70.35,109.48934879704052,59.40106512029594
10114,65.835,105.06220907157817,55.328779092842176
13392,17.15,55.61157703212524,11.588842296787474
19287,39.245,90.35350007055621,30.209649992944378
32613,56.22,97.63381381468206,46.45661861853179
10168,36.31,86.97467389993481,27.612532610006518
18795,35.235,78.70774914199998,27.3642250858
29168,33.975,79.65145557364285,26.009854442635717
26991,44.725,87.69611949795727,35.95538805020428
22161,20.775,63.762719319364045,14.398728068063594
13150,48.135,94.1142750861951,38.72357249138049
10719,72.725,103.78332898399435,62.34666710160056
29184,36.615,86.95548731966258,27.919451268033743
20405,30.225,74.77194911863673,22.747805088136328
19002,64.07,101.65030791886467,53.90496920811353
18706,44.7,91.82450653284232,35.51754934671577
17987,59.675,101.44554881807284,49.530445118192716
12672,37.24,83.44586508629412,28.89541349137059
26597,52.69,97.41269886416246,42.94873011358375
19729,47.86,89.30582511796192,38.92941748820381
7317,42.6,85.27332525473602,34.0726674745264
5699,45.255,90.32081695268263,36.222918304731735
32673,51.305,97.91599447996227,41.51340055200377
13617,19.395,62.408244447348466,13.154175555265152
20708,56.615,96.31784245403341,46.98321575459666
9701,63.485,101.91300101066595,53.293699898933404
18867,39.445,83.3454076419331,31.11045923580669
6545,45.585,90.83866343688683,36.50113365631132
5399,16.44,55.51410991811001,10.888589008189001
12495,33.29,77.1460037850309,25.57539962149691
16711,33.015,79.71778205018,25.043221794982
28789,32.83,80.26868069178664,24.803131930821333
31976,60.535,103.23521092631138,50.21147890736886
10706,68.575,108.73111042843257,57.70188895715675
23686,36.04,84.77941023621243,27.562058976378758
13234,28.98,77.743614528783,21.2056385471217
6052,33.075,82.00944686437045,24.874055313562955
3663,25.865,71.8832857832751,18.676671421672488
15720,20.895,65.3359317297917,14.36140682702083
19164,43.015,83.81094662990033,34.63390533700996
10355,15.845,51.944306473375875,10.650569352662412
26575,4.37,30.44081306404282,1.325918693595718
29945,23.69,73.11958629532856,16.378041370467145
31412,56.645,97.68622715101652,46.87637728489835
18862,24.22,66.48181405467211,17.571818594532786
7523,41.73,89.67757300462586,32.76224269953741
29507,32.355,74.2140079432448,24.933599205675517
14241,19.49,62.19806990574546,13.270193009425451
10067,26.14,71.38816708670983,19.001183291329017
16858,50.695,97.09341880374797,40.9856581196252
3481,23.22,66.59152798967747,16.560847201032253
22271,49.505,90.97977783551684,40.40702221644832
8147,66.735,103.24933304869333,56.410066695130666
7045,48.775,93.63265656276127,39.41173434372387
11067,34.01,83.23941314065111,25.68605868593489
29462,35.84,84.1035338139843,27.429646618601573
18196,56.78,101.19857508878275,46.660142491121725
8022,46.415,91.58549434817722,37.25645056518228
15045,22.185,62.77850567670435,15.907149432329565
6282,31.665,79.64692570965939,23.700307429034062
5657,60.545,95.84992423053865,50.96000757694614
10236,50.485,90.54473907963951,41.43052609203605
27763,34.83,83.68268100389712,26.461731899610285
19294,52.805,97.63686278757629,43.04131372124237
29504,25.84,65.68945425256629,19.27105457474337
21902,53.865,96.3963006292254,44.22536993707746
15779,51.365,96.01000872304928,41.76399912769507
14588,58.49,101.01004851003685,48.388995148996315
14916,52.64,96.35263566711603,43.0047364332884
6187,56.525,98.57073285209967,46.66792671479003
5562,31.135,75.24743699954172,23.61025630004583
31367,59.83,100.52910573560277,49.77708942643972
18103,28.585,76.08477360812739,20.976522639187262
19735,52.185,94.3249742910116,42.75250257089884
23512,43.43,89.11512273458418,34.51848772654158
10741,40.45,85.35653167742936,31.914346832257067
9278,33.505,83.83805803452272,25.12119419654773
6707,29.45,78.09582255152961,21.64041774484704
14342,29.12,73.19389045541985,21.800610954458016
27642,60.17,101.32473093968719,50.03752690603128
25505,67.825,103.56912848431234,57.46808715156877
9806,60.13,102.53854446011998,49.876145553988
24712,30.745,79.39578058688005,22.805421941311995
21459,42.435,88.04286328260797,33.6307136717392
12631,31.01,83.11504015519694,22.69849598448031
9968,29.99,76.31434924049343,22.358565075950654
12750,20.325,63.16842071003517,14.008157928996482
8134,45.01,88.77888206099468,36.13211179390053
16766,20.345,67.08044405786234,13.636955594213765
10549,26.715,68.40814114562681,19.874185885437317
19096,37.54,82.94503240098227,29.24549675990177
1194,52.29,102.82351822418838,42.00764817758116
29188,41.635,89.68573897225801,32.666426102774196
11938,29.545,72.59206550994398,22.285793449005602
9870,20.46,64.94966050719589,13.96503394928041
1038,22.945,62.29656471267096,16.715343528732905
20042,29.43,73.31599484423572,22.09840051557643
22279,41.155,88.34529401728199,32.320470598271804
3892,28.59,75.95019354814048,20.99498064518595
17008,55.72,98.49802840666405,45.87019715933359
17338,47.83,94.76181245628432,38.35381875437157
16105,24.46,73.2417804262021,17.13582195737979
441,36.5,85.08143158174997,27.991856841825005
616,38.47,80.19893453157592,30.450106546842406
11262,88.465,109.15932747594225,77.54906725240578
10275,108.495,110.76809096034833,97.41819090396517
2989,10.425,47.226945433724595,5.702305456627541
28208,56.3,98.31632621289303,46.468367378710695
23430,94.18,112.98998893707355,82.88100110629264
32110,73.76,110.81287109356929,62.67871289064308
6330,60.385,96.93589002531519,50.69141099746848
5931,40.02,91.09379561748429,30.910620438251573
11182,103.72,111.85746108329118,92.53425389167089
3013,123.405,108.82435837164398,112.52256416283561
431,27.98,74.57559654471427,20.522440345528572
503,75.3,108.70584160936338,64.42941583906367
29430,129.25,116.3903239105382,117.61096760894618
7033,86.03,110.35922752538639,74.99407724746136
19248,76.52,110.94520990110388,65.42547900988961
16079,74.435,108.59634328558214,63.57536567144179
14201,81.54,113.69005409445452,70.17099459055456
5753,87.45,112.66369202187546,76.18363079781246
17729,56.645,97.73944431497449,46.871055568502555
8512,113.135,110.56028570422563,102.07897142957744
11660,100.625,107.31674787748648,89.89332521225136
29363,124.245,115.06144000054928,112.73885599994507
5641,27.215,75.97498782494145,19.617501217505854
14129,97.17,110.06067008700246,86.16393299129976
9998,57.355,98.39811469230494,47.5151885307695
15801,125.25,116.60937998291561,113.58906200170844
9896,125.975,113.70736288824924,114.60426371117507
18125,86.05,104.86952607883761,75.56304739211623
26720,69.75,109.80276635859407,58.76972336414059
529,117.695,99.28525557704931,107.76647444229506
19259,118.625,108.85216752550221,107.73978324744978
9160,79.275,106.55608558407164,68.61939144159284
20091,56.57,97.16853966176502,46.8531460338235
13117,95.705,112.72505477931693,84.43249452206831
550,32.3,78.23777859832167,24.47622214016783
514,40.275,86.23658953715645,31.65134104628435
16069,37.82,80.25401921399327,29.79459807860067
13416,103.12,111.63899677084169,91.95610032291583
10142,76.635,106.23324232555458,66.01167576744454
19,24.98,69.8058708132776,17.999412918672242
19226,131.85,110.82020348293898,120.7679796517061
22616,59.595,101.26638620490019,49.46836137950998
533,46.91,86.24135840766887,38.28586415923311
29489,53.85,97.48942250316185,44.10105774968382
15070,91.005,109.22813270856552,80.08218672914344
10079,75.115,100.73346899119478,65.04165310088052
8305,52.23,98.20665506980674,42.40933449301932
4378,81.375,108.90901879550655,70.48409812044935
29521,84.765,110.93799968901548,73.67120003109845
24928,63.905,98.44661484784532,54.06033851521547
32675,72.03,100.57623526459916,61.97237647354008
15781,74.35,106.49980046929664,63.70001995307033
494,42.29,88.05058716442498,33.484941283557504
20363,102.825,111.6901713446622,91.65598286553379
25162,70.525,103.3766868060686,60.187331319393145
11665,91.44,111.31844591081929,80.30815540891807
4346,89.865,109.79397421989971,78.88560257801002
6391,59.03,97.14251952672423,49.315748047327574
9906,102.695,111.96196664492813,91.49880333550718
19210,93.28,117.11170564892308,81.56882943510769
8160,14.22,55.58301539139451,8.66169846086055
31625,49.85,95.00382887020923,40.349617112979075
17659,90.69,110.49454239916106,79.6405457600839
16005,67.82,104.3327733744292,57.38672266255708
13568,115.035,115.0107550405613,103.53392449594386
17181,72.375,107.34800591999834,61.640199408000164
5194,61.095,99.54208142790665,51.14079185720934
4385,80.14,110.244276041888,69.1155723958112
10255,90.2,115.89128526338813,78.61087147366119
4308,87.025,107.26529902536048,76.29847009746396
4375,38.385,83.23008335331643,30.061991664668355
17876,35.33,76.00849360433347,27.72915063956665
5628,1.95,12.12878806806352,0.7371211931936479
18523,49.325,88.30350715005605,40.494649284994395
11675,88.735,115.0260178177094,77.23239821822906
990,54.125,97.37863921312517,44.38713607868748
6249,60.655,101.36032742153115,50.51896725784688
7328,71.265,100.40331057788882,61.22466894221112
25434,68.745,112.19937600093863,57.52506239990614
49,20.255,61.99330588861995,14.055669411138004
7821,106.875,105.28693829245867,96.34630617075413
10182,71.805,109.91972968944202,60.8130270310558
11769,97.75,110.76595821821793,86.6734041781782
21420,112.99,109.17298154763385,102.07270184523661
3603,114.71,110.49056928082143,103.66094307191784
11945,86.53,111.98562005900578,75.33143799409942
18124,106.895,112.77199996009648,95.61780000399034
12093,92.955,115.76321943950936,81.37867805604907
7284,51.425,93.8535261724353,42.03964738275647
23957,76.41,102.76615152860401,66.1333848471396
12735,79.255,106.61646202627435,68.59335379737256
23095,40.575,82.93723153686769,32.28127684631323
12649,66.475,106.43598721766995,55.831401278233
367,114.76,112.11521930585516,103.54847806941449
22980,98.355,109.9238780929785,87.36261219070215
10913,32.24,79.84467671673548,24.255532328326453
14914,67.075,104.51186236499665,56.62381376350034
17874,92.28,110.7780285074617,81.20219714925383
11291,72.275,109.27076175720566,61.34792382427944
527,59.645,98.39857201707757,49.805142798292245
18481,91.09,107.24920465905562,80.36507953409443
13090,99.38,110.59812656641161,88.32018734335884
13795,65.025,105.52243541067463,54.472756458932544
13124,96.3,110.44460149776447,85.25553985022356
17518,27.9,75.77941673040246,20.322058326959752
10715,77.985,107.41989934365047,67.24301006563495
31397,90.38,112.64801640508367,79.11519835949163
6607,62.01,98.2651001118912,52.18348998881088
12843,117.705,112.88603977020365,106.41639602297963
18168,85.11,110.69122774637563,74.04087722536244
17885,75.695,109.19515545572524,64.77548445442747
28959,66.295,105.7212276461071,55.72287723538929
26640,67.285,105.55246929844891,56.729753070155105
6982,120.85,110.4166540880496,109.80833459119503
3965,49.795,97.11180656851154,40.083819343148846
5116,65.155,99.6634886756429,55.18865113243571
22904,63.255,104.03821401292893,52.85117859870711
8379,112.225,108.20750609361626,101.40424939063837
13901,57.305,93.65015736772683,47.939984263227316
18012,83.815,106.04093914616185,73.21090608538381
10054,56.015,97.19549770951328,46.29545022904867
2009,66.01,106.21087467863167,55.388912532136835
5771,119.14,104.18891687698842,108.72110831230115
8254,44.855,87.28444291510371,36.126555708489626
11673,60.08,96.19211818023346,50.46078818197665
4395,98.355,106.01909721837853,87.75309027816215
19700,106.97,105.97546461327737,96.37245353867226
1314,51.86,96.81616807124728,42.17838319287527
9139,61.92,97.00939954458022,52.21906004554198
17087,84.46,113.3991551996751,73.12008448003249
12278,33.505,81.19020861532505,25.385979138467498
29013,35.985,81.18241666149142,27.866758333850857
8208,29.565,79.01984418486282,21.66301558151372
10684,60.185,95.9550977019981,50.58949022980019
22407,55.47,96.77747206865861,45.79225279313414
21362,77.78,108.06558934276906,66.9734410657231
20387,88.49,113.85710298439882,77.1042897015601
17335,120.11,118.35859875818065,108.27414012418194
16064,86.14,111.05593365507312,75.03440663449268
13288,77.23,104.76018852598538,66.75398114740146
7837,112.545,111.58713176258273,101.38628682374173
18661,49.515,93.99611574421573,40.11538842557843
8155,127.755,116.44425694296821,116.11057430570318
25880,93.945,109.40471642027138,83.00452835797286
13115,133.705,107.90652424668308,122.9143475753317
16103,73.03,105.4052138179132,62.48947861820868
19629,65.805,100.33168480096403,55.7718315199036
2080,56.155,101.87321029102795,45.967678970897204
11560,52.24,97.72165778372775,42.46783422162723
19699,106.22,116.18257872848235,94.60174212715177
12432,47.855,95.42166407582714,38.312833592417284
9161,97.26,106.92236622896073,86.56776337710393
6673,42.7,91.44276898694615,33.55572310130539
25931,87.07,112.78548266510188,75.79145173348981
4821,42.265,89.01210465436709,33.36378953456329
25516,77.415,106.96958808465142,66.71804119153487
10305,47.23,91.59250569779167,38.07074943022083
15041,98.96,114.75586433816794,87.4844135661832
19255,76.3,101.50226598455819,66.14977340154418
14478,73.9,107.22984659132922,63.17701534086709
515,25.635,65.51634738750322,19.08336526124968
22391,67.105,101.14516288483595,56.990483711516404
403,46.865,90.73525651586597,37.7914743484134
3972,83.965,110.73090704496192,72.89190929550381
20079,48.605,95.65782234088334,39.03921776591166
27253,95.77,111.2299739278941,84.64700260721058
7942,102.41,109.14111003650274,91.49588899634972
28651,45.485,87.99329392061647,36.68567060793835
9275,79.715,107.76819463552314,68.93818053644769
675,64.655,99.46625545882382,54.70837445411762
23026,43.055,86.94401632659948,34.36059836734005
31439,63.37,94.05574464114353,53.964425535885646
13358,84.125,107.42089822283185,73.38291017771681
7298,68.77,107.91087572622142,57.97891242737785
31353,62.91,100.49612878116251,52.86038712188375
29002,49.81,95.59102416022124,40.250897583977874
21261,60.865,101.03388924019504,50.7616110759805
9702,46.645,90.95470837180447,37.54952916281955
5449,25.125,70.73895231765877,18.051104768234122
14070,51.625,93.82891012369268,42.24210898763073
20626,143.05,109.10622117917933,132.13937788208207
16067,52.545,95.05944442821028,43.03905555717897
2157,91.175,114.10759998790616,79.76424000120937
19301,83.14,111.67206633711046,71.97279336628895
7655,45.93,95.10549458364642,36.419450541635356
19118,76.755,101.34646010098231,66.62035398990176
1985,24.615,68.4077976184002,17.774220238159977
10726,73.23,111.86463739716855,62.04353626028315
25395,34.1,82.14949786821585,25.885050213178417
31403,112.52,113.48810334127538,101.17118966587246
25698,57.435,96.45836290856279,47.78916370914372
25792,50.345,92.50268090709588,41.09473190929041
20414,71.655,108.35361542191383,60.819638457808615
10924,68.65,106.48317942285533,58.001682057714476
16936,78.235,108.80100999071654,67.35489900092834
745,70.665,106.96519422223287,59.96848057777672
21581,85.425,102.11368358354329,75.21363164164566
29176,43.89,88.96132811508606,34.99386718849139
13344,64.72,101.01020542499654,54.618979457500345
10061,44.375,88.61830722260497,35.5131692777395
29472,57.25,97.11157243089002,47.538842756910995
32850,106.465,115.92604873366469,94.87239512663353
22975,74.475,102.10068253934448,64.26493174606554
8268,13.51,52.917859934052515,8.218214006594748
31423,61.01,100.5744495386378,50.95255504613622
4223,89.63,117.03206013738287,77.92679398626171
7910,67.195,100.90915208740978,57.10408479125901
409,45.3,93.2756667089547,35.972433329104526
16864,62.07,102.51285334044701,51.8187146659553
19339,58.925,100.96553558021667,48.82844644197833
17185,109.455,114.20931649826122,98.03406835017387
3269,43.66,82.212981943243,35.4387018056757
18621,72.85,108.7102916011175,61.97897083988824
9639,46.075,91.46507188539242,36.92849281146076
10434,61.475,101.66665812841494,51.30833418715851
19239,93.375,114.2509710024383,81.94990289975617
18592,64.13,102.48703869270494,53.8812961307295
5439,73.03,109.38431834591282,62.09156816540872
10714,55.595,100.71067954790097,45.523932045209904
4959,61.86,95.86214268416911,52.27378573158309
10151,55.61,95.06181094424826,46.103818905575174
18197,40.38,85.47581880274679,31.832418119725325
5228,28.535,74.87608947454454,21.047391052545546
10019,50.185,92.92583480927142,40.89241651907286
1942,89.135,112.24458461324538,77.91054153867546
9865,44.515,87.11101982527813,35.803898017472186
28961,66.7,103.7759124267284,56.32240875732716
10475,63.09,103.99962451855296,52.69003754814471
19540,71.76,102.77359777686097,61.482640222313904
2165,36.58,81.98069040938849,28.38193095906115
18478,117.105,112.43924570629241,105.86107542937076
7137,55.325,93.84534817986452,45.940465182013554
5877,115.625,112.76375470424883,104.34862452957512
9922,65.76,104.03702417889508,55.3562975821105
456,56.135,95.82680614003579,46.55231938599642
22518,28.355,74.40839317577016,20.914160682422985
4685,89.775,105.11234168735848,79.26376583126415
393,44.555,85.38194759432464,36.016805240567535
6080,96.205,111.7974193575147,85.02525806424853
20427,96.235,111.6043447854966,85.07456552145034
19698,69.17,104.14005521412018,58.75599447858798
6753,57.695,101.18291345380405,47.576708654619594
20383,134.14,112.26366464711545,122.91363353528844
27257,83.45,111.77382296405541,72.27261770359446
10717,134.325,106.1784317787751,123.70715682212247
12314,48.06,93.15077240688882,38.74492275931112
11185,135.83,101.05964130156015,125.724035869844
5768,99.41,117.24833431652664,87.68516656834733
30578,19.925,60.844961788138214,13.840503821186179
