node,degree,betweenness,closeness,eigenvector,pagerank,clustering
10357,0.005600000000000001,0.0,0.0018041488566566954,0.00463968465128283,0.00046960291962540887,0.21637426900584794
10358,0.007600000000000001,3.235499514888593e-06,0.003715602706946264,0.03320743633354688,3.301350141080505e-05,0.35561877667140823
10362,0.007000000000000001,1.5073916522203962e-06,0.0032118818425515006,0.021201370811751188,0.00012734025101034184,0.3314393939393939
10369,0.004600000000000001,0.0,0.0021054733039971296,0.008255760169711792,0.000983103573280061,0.23376623376623376
10370,0.017,3.763882943691102e-05,0.007357376646748959,0.060272685419896305,0.003595973580367713,0.2806368011847464
10371,0.003,3.177969049150424e-07,0.0013023438542085763,0.00866490883808295,5.359152086809461e-05,0.4945054945054945
10380,0.0138,1.5001335041849305e-05,0.006545812042094257,0.05239332247180753,9.792037045928015e-05,0.35804195804195804
10381,0.0082,1.4670020675867431e-05,0.00381640757517987,0.027938550753085527,0.0001159763129277557,0.252361673414305
10387,0.0024000000000000002,0.0,0.0010015020326745727,0.008642626623341592,3.346061941949022e-05,0.5636363636363636
10388,0.004000000000000001,1.8946740326986822e-06,0.0014026646419362798,0.00714734939537909,0.00019414780577021464,0.4
10392,0.023000000000000003,0.00010183071161223585,0.01000402181482829,0.07169901010872798,0.0060270924281867816,0.20909090909090908
10394,0.0094,9.542980222777861e-06,0.003917232689420347,0.035762444768412685,0.001109106293941569,0.3628205128205128
10399,0.0106,5.820807798919288e-06,0.003715602706946264,0.023596063781446464,0.0018588135546766717,0.29445234708392604
10409,0.0058000000000000005,0.0,0.002205955063729892,0.007565120286020259,0.0016059001016387768,0.21739130434782608
10412,0.01,6.1160061409104285e-06,0.003917232689420347,0.029458503572266644,0.001206582881939494,0.29743589743589743
10414,0.0038,0.0,0.001503005530002266,0.01081217427655817,0.00036548375769538766,0.325
10421,0.005600000000000001,0.0,0.0017037476313173094,0.00626136711923618,0.000858626050038188,0.3333333333333333
10422,0.014,1.6519091813616872e-05,0.00472456319211112,0.037089078220298805,0.0018221896553280168,0.3475177304964539
10423,0.0038,2.2512059039233189e-07,0.0017037476313173094,0.01728076589382673,0.00012671246875469247,0.37254901960784315
10424,0.017,4.2527636011105165e-05,0.005836764729032939,0.028584463290829098,0.0025402908632026298,0.1858562244301578
10434,0.0126,1.2266744270413973e-05,0.005128715471710565,0.035294957479988565,0.0015297575040406444,0.3009049773755656
10439,0.0022,3.0935280052180993e-07,0.0011017625556131172,0.014045800366972366,0.0,0.48484848484848486
10440,0.003,0.0,0.0010015020326745727,0.0023988538229533524,0.00028687863554229713,0.4909090909090909
10441,0.005000000000000001,2.601097670534891e-06,0.0019045702065152437,0.016534988134215892,0.0002767992114159843,0.41578947368421054
10443,0.004200000000000001,3.0036862214987445e-06,0.0016033665244477024,0.010449210806127363,0.0003902446817686873,0.27941176470588236
10446,0.05160000000000001,0.00017993045958992896,0.020418497091599708,0.11142615552955192,0.03587510211571206,0.17253731343283582
10447,0.005600000000000001,6.409277279418126e-06,0.0021054733039971296,0.011535541722493943,0.00042620764605507744,0.38095238095238093
10448,0.0048000000000000004,2.2941112822371098e-06,0.0021054733039971296,0.016835308981892422,0.00015434152470672545,0.3246753246753247
10451,0.0094,9.012206073189304e-06,0.004522608882781443,0.04123911478457225,0.0001909781125665189,0.3188405797101449
10456,0.015600000000000001,4.8498226562387465e-05,0.006545812042094257,0.05203881901201585,0.0011190747303108364,0.282983682983683
10462,0.01,9.209362912948436e-06,0.004421662164313389,0.013631690357456778,0.0025779251243293754,0.24343434343434345
10468,0.013,9.578612782658014e-06,0.005330913539993931,0.03539742887877663,0.0023052591950627876,0.3326345213137666
10469,0.004600000000000001,5.306852901593273e-07,0.0016033665244477024,0.017851272649100657,0.004229192904011678,0.47794117647058826
10471,0.0354,0.0001464025396210557,0.017095697776516428,0.07613862711436076,0.029214971193021,0.10347985347985347
10475,0.0102,6.891526814869906e-06,0.0034133095173229933,0.014757662141394897,0.0014029686251043824,0.28403361344537814
10479,0.0094,3.8097856448677212e-06,0.004421662164313389,0.05072050678451864,0.00035424362480569467,0.5141414141414141
10480,0.0182,4.273500947360364e-05,0.007154362853342144,0.053969792296076805,0.00131304942029528,0.3086854460093897
10485,0.0006000000000000001,0.0,0.00020014008604940514,0.000493313067582552,0.00010183903258491485,0.6666666666666666
10488,0.0028,0.0,0.0010015020326745727,0.007666335155827085,0.00019020162269094316,0.36363636363636365
10491,0.002,8.299679126976464e-07,0.0010015020326745727,0.011658637101657154,0.0,0.43636363636363634
10492,0.0022,0.0,0.0011017625556131172,0.005180240345787859,0.0,0.6818181818181818
10493,0.0,0.0,0.0,0.0,0.0,0.0
10497,0.0102,1.8900439561881653e-05,0.004118943680324838,0.026671309082487892,0.000612195764627529,0.31126596980255516
10512,0.0022,1.6609047007199167e-07,0.0010015020326745727,0.011494726685469882,4.573319193806316e-05,0.4909090909090909
10526,0.0018,8.176166392701e-08,0.0009012615859320672,0.008048791042342,0.0,0.4444444444444444
10530,0.0068000000000000005,2.291963520824682e-05,0.0032118818425515006,0.007273635408944521,0.002243357816226375,0.10795454545454546
10543,0.0028,3.444199683344821e-07,0.0012020431607797644,0.01147452058232842,0.001119138639542753,0.358974358974359
10549,0.008,7.993809351060199e-06,0.003312585572165627,0.02050897053439182,0.0006178009928989231,0.21746880570409982
10550,0.0018,0.0,0.0007008408969193525,0.002875116887580631,0.00014982970105055667,0.5714285714285714
10551,0.0018,4.8970309585624515e-08,0.0007008408969193525,0.008583044710865856,0.00022494476121449674,0.6428571428571429
10558,0.005600000000000001,0.0,0.002608083650670334,0.03430589431666407,0.00023927643289168785,0.42450142450142453
10559,0.0094,7.728280320376616e-06,0.0035140536841118397,0.03130063585808612,0.0017735131146152335,0.33650793650793653
10563,0.0012,0.0,0.0006006606425976724,0.008093030051043122,0.0001252158019247765,0.3333333333333333
10568,0.0238,7.19228379615163e-05,0.00990197068826526,0.07786952098169801,0.006408079623605369,0.2789115646258503
10574,0.0084,1.3991567517362008e-05,0.003715602706946264,0.008551420961910175,0.002054276992068638,0.30014224751066854
10580,0.0116,3.579523425156852e-05,0.005836764729032939,0.023548017213600902,0.005866240426556938,0.12682641729982466
10602,0.0262,5.3560249850281166e-05,0.01000402181482829,0.05985482342998527,0.004308338183360367,0.16080808080808082
10609,0.0014,0.0,0.0006006606425976724,0.0072089118462124804,9.855790531362505e-05,0.6666666666666666
10625,0.004600000000000001,6.444448865098147e-06,0.0020050116869441137,0.01483726833687097,0.0001409115611289846,0.24285714285714285
10626,0.0012,0.0,0.0005005004403684232,0.0009511147756363653,0.00015696007704435466,0.4
10630,0.0124,1.190772684438081e-05,0.0043207357284889,0.022424456405395393,0.0010294730411062828,0.2040169133192389
10631,0.0028,2.0960312717430325e-06,0.0011017625556131172,0.003248120196038179,0.00027121638333342686,0.25757575757575757
10645,0.0142,3.2226322653225006e-05,0.005533192959340294,0.030336810132940335,0.003697544696036968,0.2038961038961039
10648,0.0034000000000000002,2.817602200137307e-06,0.0016033665244477024,0.004529095400794436,0.0011761441493455121,0.20588235294117646
10661,0.0026,8.490062389663334e-07,0.0013023438542085763,0.009907605341135581,3.124388330169787e-05,0.4065934065934066
10673,0.0228,2.1283144446749303e-05,0.008373674262927011,0.06921061835468208,0.00885906177383318,0.3198508318990247
10678,0.002,8.462681625265736e-07,0.0007008408969193525,0.0034124320444464153,0.0005015231584793316,0.42857142857142855
10679,0.0422,0.00017469835598829677,0.016992208887624427,0.10705710694546604,0.012597503689523608,0.21293128029654976
10680,0.0024000000000000002,0.0,0.0010015020326745727,0.01311607217630658,6.577687875943439e-05,0.7272727272727273
10683,0.0234,2.1212542706635568e-05,0.008882592294158664,0.05868485988494239,0.0035242305818173605,0.199438202247191
10684,0.0118,1.360078553453231e-06,0.004018078055767926,0.018379644789394124,0.0023956245987167904,0.17560975609756097
10688,0.0026,0.0,0.0012020431607797644,0.00907777939309418,0.0002793084154737803,0.47435897435897434
10696,0.0022,2.7545799141913787e-07,0.0010015020326745727,0.00737287816945208,8.649791846556992e-05,0.45454545454545453
10706,0.006600000000000001,5.638885227038728e-06,0.0028092689578591568,0.02307906208879704,0.0003806586827839587,0.33251231527093594
10707,0.08159999999999999,0.00039091446863024666,0.029139038773837944,0.18088948839427682,0.033333753717748875,0.17677798238192405
10712,0.0004000000000000001,0.0,0.00020014008604940514,0.0010540550755496203,0.00023480384840594522,0.6666666666666666
10714,0.0234,0.00012161445271471048,0.009086303341362845,0.03316236016019916,0.007436555245177283,0.15433455433455434
10715,0.032,0.0001554734910849712,0.01286984905411015,0.06233535933049213,0.013262371397810406,0.1637549212598425
10717,0.036800000000000006,0.00015399163962332986,0.014411812416493808,0.09912450452237502,0.015868572203239714,0.20959322367773073
10719,0.0098,7.474609999581764e-06,0.003715602706946264,0.019772797773958045,0.0013361991872041638,0.2546230440967283
10721,0.0256,8.4180106652076e-05,0.011025668357958152,0.07866644811865338,0.015016637608239026,0.2597164303586322
10722,0.0028,0.0,0.0014026646419362798,0.021864024037268438,0.0,0.5714285714285714
10726,0.05620000000000001,0.00047476864143252415,0.025759308443262574,0.11661719993899275,0.04028986184070314,0.10519825460064504
10729,0.003,0.0,0.0010015020326745727,0.007429451864308731,0.0041770124880767135,0.3090909090909091
10731,0.0044,0.0,0.001503005530002266,0.004182715277033969,0.000970071890107724,0.20833333333333334
10734,0.0006000000000000001,0.0,0.00020014008604940514,0.0013410413578803211,0.0004094765688809442,0.6666666666666666
10738,0.0036,0.0,0.0014026646419362798,0.015409731297915372,0.0006385050570021379,0.44761904761904764
10739,0.002,6.383054333323589e-07,0.0008010412093559793,0.007471553862663816,0.0004766322202369493,0.4722222222222222
10740,0.0064,2.2887342574379968e-06,0.0032118818425515006,0.039044600596817275,0.0005521686304900665,0.4659090909090909
10741,0.005200000000000001,0.0,0.0020050116869441137,0.009617992087566203,0.0009409871531391656,0.24761904761904763
10753,0.019200000000000002,3.693928442489976e-05,0.0068499955123555445,0.03149452179540281,0.005156004238434635,0.18329070758738278
10758,0.0014,0.0,0.0006006606425976724,0.003144024730154264,0.000145384205179932,0.3333333333333333
10795,0.0048000000000000004,6.07540569749238e-06,0.0021054733039971296,0.00884544615453317,0.000611672304365906,0.24675324675324675
10819,0.0154,3.6490965446401655e-05,0.006241812275992631,0.036682964759607986,0.0010760701224213193,0.20686123911930362
10821,0.006000000000000001,0.0,0.002205955063729892,0.01098457025709583,0.0004446695567613181,0.2845849802371542
10832,0.0032,4.990125557514289e-06,0.0013023438542085763,0.0043532061330649775,0.00035457245710506923,0.21978021978021978
10833,0.0044,6.105985476457556e-06,0.0020050116869441137,0.01966982755038082,4.378108379367838e-05,0.3523809523809524
10837,0.013,1.2355029319555143e-05,0.005330913539993931,0.04122415572583475,0.002533061969538626,0.32424877707896577
10838,0.006000000000000001,0.0,0.002205955063729892,0.010947634362742337,0.0014823593737584946,0.3201581027667984
10840,0.0216,4.0959009024184705e-05,0.009188189711580419,0.08123543208631699,0.0016734966523790848,0.25680840898232205
10841,0.0152,1.1724172861264267e-05,0.0067485806004177196,0.06662927251536234,0.0006996197072441859,0.35513608428446003
10844,0.005200000000000001,9.835743308602473e-07,0.002205955063729892,0.023490219923665966,0.00036389756352997904,0.34782608695652173
10848,0.0322,6.53564349574549e-05,0.013280580831562583,0.0866167245573244,0.018308788877126215,0.2402266944251677
10855,0.0198,0.00019022645921745233,0.00878076760472113,0.03756366960232724,0.009724448549459204,0.11415882967607105
10857,0.0044,9.820419562358078e-08,0.0019045702065152437,0.02267801400918863,0.001198274302147802,0.46842105263157896
10859,0.0378,0.0001454373532262433,0.015029912868792517,0.10351356011842401,0.006186565900207467,0.23961545438055507
10863,0.0018,6.362978123935104e-08,0.0009012615859320672,0.015414079688005976,3.509451942871971e-05,0.4444444444444444
10869,0.0008,0.0,0.00030024016811047716,0.00163815186703971,1.4964845079670644e-05,0.6666666666666666
10870,0.008,1.2751980267886738e-06,0.0035140536841118397,0.0362476531431241,0.000429135480168818,0.4174603174603175
10871,0.004600000000000001,7.972835589366112e-07,0.002205955063729892,0.024792455016028708,6.322643980214999e-05,0.41106719367588934
10872,0.007200000000000001,8.667320677186479e-07,0.003312585572165627,0.030193658607739596,0.0003725560079066559,0.3422459893048128
10876,0.01,1.1656090277336542e-05,0.0048255707952091775,0.0430922900910613,0.0001646653468288465,0.26105442176870747
10881,0.0012,0.0,0.0006006606425976724,0.008147318588437662,0.0,0.7619047619047619
10883,0.0016,0.0,0.0007008408969193525,0.008700736131157847,0.00013222139890494192,0.42857142857142855
10887,0.003,1.067399716749159e-06,0.0011017625556131172,0.007346139833425384,0.00037554579039858536,0.5151515151515151
10888,0.0032,0.0,0.0013023438542085763,0.01286601995440818,0.000273654662589774,0.4725274725274725
10895,0.056,0.0003218245371840225,0.026180560501761763,0.12360907315222758,0.03892672029203971,0.11743259803921569
10896,0.031200000000000006,0.0001579048109267235,0.01420594615039894,0.08100259154847032,0.006244631484832602,0.1702127659574468
10900,0.003,3.146213596739245e-07,0.0014026646419362798,0.015179483964457865,0.00012467947498104683,0.49523809523809526
10903,0.0138,2.158997375559858e-05,0.0056343631910062975,0.034331560009088755,0.01774068915898619,0.31265664160401
10904,0.0038,0.0,0.0018041488566566954,0.019138575297488296,0.00014690132116636017,0.4853801169590643
10906,0.031400000000000004,0.00012128667320494252,0.0137944641399812,0.07428615678610405,0.013289166665527936,0.18666809789609273
10908,0.0084,9.805196925465545e-06,0.003715602706946264,0.02941600599051811,0.0007510505281706112,0.32574679943101
10913,0.017800000000000003,7.707465130945513e-05,0.007763649814764628,0.027179103915881426,0.01128282458687922,0.12154512154512155
10914,0.0238,9.86722662577126e-05,0.010106093564029806,0.04379962374282921,0.010683536253924215,0.17366336633663365
10917,0.018600000000000002,4.3875369994000426e-05,0.007458914231821989,0.038293156269435275,0.009464850611566593,0.23135135135135135
10918,0.007000000000000001,3.6322196812962433e-06,0.0024069790354728227,0.00955743188792697,0.0008443686837455497,0.22333333333333333
10924,0.026000000000000002,8.270917960327172e-05,0.010208185942121473,0.045482570960975716,0.008276928533610513,0.17918850708600273
10937,0.0032,1.0324950206038693e-06,0.0013023438542085763,0.019191051274980615,0.00021761460502061172,0.4835164835164835
10959,0.0044,7.225460107445235e-06,0.0016033665244477024,0.010500166695752839,0.00041424329767196955,0.375
10992,0.004600000000000001,2.9358575945056355e-07,0.002205955063729892,0.015943751687619336,3.0166419833319133e-05,0.24110671936758893
11004,0.004200000000000001,6.383188278547812e-06,0.0021054733039971296,0.01861490102918182,0.0,0.2813852813852814
11008,0.007000000000000001,1.2482447926711747e-05,0.0027086662147308704,0.01584793388159904,0.0021275587840540386,0.25132275132275134
11012,0.0012,0.0,0.0005005004403684232,0.003563864320055881,0.0001393665514685872,0.5333333333333333
11024,0.0116,2.2337914093652692e-05,0.004522608882781443,0.03487912750192197,0.004446890902025721,0.24154589371980675
11031,0.0008,0.0,0.00030024016811047716,0.0027288434418047767,8.39682182447863e-05,0.8333333333333334
11037,0.0126,7.346111960397896e-06,0.005432043077715942,0.05514237213424701,0.0017747731592629612,0.36498316498316496
11038,0.0138,2.9817820584265823e-05,0.0056343631910062975,0.04614270622418737,0.0019043694175667055,0.3032581453634085
11039,0.0014,3.5962571101943e-07,0.0005005004403684232,0.0011016088076197025,0.00022137098776230742,0.4
11040,0.004200000000000001,0.0,0.0016033665244477024,0.013946135975904113,0.001031492387755279,0.4264705882352941
11043,0.014,1.1603136304334477e-05,0.0052298043400367256,0.026510839568571056,0.0022532256664674353,0.22641509433962265
11047,0.0068000000000000005,6.050577315831433e-07,0.0032118818425515006,0.03478119985798295,7.471505521213981e-05,0.3939393939393939
11054,0.0068000000000000005,0.0,0.0025075212596070706,0.013963810869113077,0.0020363732452947534,0.2246153846153846
11067,0.0054,4.9095285896546155e-06,0.0019045702065152437,0.0054773348688036665,0.0009561681822578524,0.2894736842105263
11069,0.008,3.3700118883833915e-06,0.003111198322395703,0.022711861878258854,0.0006737670656047314,0.3064516129032258
11079,0.005000000000000001,2.5761653471306605e-06,0.0019045702065152437,0.010137496333246208,0.0002814353132102646,0.2789473684210526
11081,0.004600000000000001,1.5642450295235524e-05,0.0020050116869441137,0.004743668260178151,0.0002361487851660261,0.1619047619047619
11103,0.007600000000000001,3.7754329786380397e-06,0.002909891886128557,0.013027091322831922,0.014444755702135884,0.3080459770114943
11106,0.0142,8.922339219105132e-06,0.006241812275992631,0.05580189177222129,0.0014443655516587213,0.2672811059907834
11116,0.004600000000000001,1.5279623378415047e-06,0.0018041488566566954,0.020882691173471964,0.0004690114778706499,0.4678362573099415
11128,0.014,3.0832392453817456e-05,0.0060392477409603185,0.046042669630219774,0.002463300843019226,0.28743169398907104
11143,0.001,0.0,0.0004003602842119758,0.002467811652849067,0.0001528816550128942,0.4
11147,0.0098,1.4302503305086118e-05,0.004018078055767926,0.03152353764428832,0.0006633031056563324,0.27682926829268295
11162,0.028000000000000004,0.00013480915570938324,0.011844474631958146,0.04563738301959176,0.011670479852772878,0.13646240764884832
11178,0.0152,8.92399591207846e-06,0.0067485806004177196,0.0589145283753606,0.0009042300341739351,0.3222124670763828
11181,0.007200000000000001,9.00559781756723e-07,0.002608083650670334,0.02483330126732531,0.001181872305493735,0.358974358974359
11182,0.019600000000000003,3.2513724225973895e-05,0.008373674262927011,0.0797600447309908,0.0029414875656869942,0.3548479632816982
11185,0.0476,0.00021904258703680702,0.018442972135879865,0.12884626787747377,0.01466083845868281,0.23022281585817497
11190,0.013,2.364776818111602e-05,0.004623575890008391,0.0338288248931953,0.0025885937745607564,0.30527289546716
11202,0.0106,2.2035299835730224e-05,0.004219829569195754,0.02678428914305146,0.0023137100294883155,0.2757475083056478
11206,0.0084,5.7353066217056896e-06,0.003917232689420347,0.03250352031605734,0.00035693854782296093,0.36153846153846153
11210,0.013600000000000001,3.6166241923753134e-06,0.0056343631910062975,0.03604687446018778,0.0037828159454704564,0.22055137844611528
11215,0.0018,0.0,0.0008010412093559793,0.007280410605321105,9.856976152673659e-05,0.4722222222222222
11218,0.004200000000000001,3.172526088757539e-06,0.0016033665244477024,0.010362750955623959,0.0002747571667175283,0.36764705882352944
11220,0.0026,0.0,0.0010015020326745727,0.005748168363990863,0.0031683979969638868,0.34545454545454546
11221,0.0032,0.0,0.0011017625556131172,0.005331063967398639,0.0009874045201605695,0.48484848484848486
11234,0.037200000000000004,4.7512988378557155e-05,0.015133002835577836,0.11148727800873308,0.02167986663618337,0.2891275167785235
11236,0.0082,1.1315104323911942e-06,0.003614818078621962,0.03298919278083483,0.0006374119702269595,0.38738738738738737
11241,0.0088,1.1587171180201095e-05,0.003614818078621962,0.027556594944665006,0.0010771409546995996,0.2627627627627628
11242,0.0044,1.2635859089917746e-07,0.002205955063729892,0.03319098541043371,0.0,0.6284584980237155
11245,0.0038,6.052818046465708e-07,0.001503005530002266,0.0114226409271894,0.0004667849759701937,0.38333333333333336
11250,0.004600000000000001,4.311348478011032e-06,0.0018041488566566954,0.011165208020373848,0.0004319781040587003,0.3567251461988304
11251,0.0014,0.0,0.0006006606425976724,0.009780526353841256,0.00012283154734674812,0.47619047619047616
11261,0.0086,3.9405403604381054e-06,0.0030105350056146563,0.02732449748515323,0.0023422829572644424,0.36774193548387096
11262,0.015600000000000001,9.471031158101218e-06,0.006140519815011292,0.0568675146474656,0.006825849362271995,0.40031729243786357
11265,0.0138,5.021365250441866e-05,0.0056343631910062975,0.028938928922846368,0.0033590989967848843,0.19047619047619047
11270,0.005600000000000001,0.0,0.0019045702065152437,0.008564069235613574,0.000966822315704683,0.3157894736842105
11273,0.0112,1.2921998008828808e-05,0.004421662164313389,0.03114199209727488,0.0010969787030231494,0.2696969696969697
11279,0.024600000000000004,3.1942182777716255e-05,0.00878076760472113,0.05600906541391466,0.012944311741566548,0.23223615464994776
11284,0.005600000000000001,1.7220688989465212e-06,0.0019045702065152437,0.012491998103963231,0.0006309969930005755,0.3368421052631579
11291,0.0104,5.0349178021886265e-06,0.004421662164313389,0.02818873783433429,0.0004850988958967629,0.22626262626262628
11297,0.0054,3.4949563158726125e-06,0.0025075212596070706,0.019866631081849453,0.0027721038112649655,0.4123076923076923
11298,0.0012,0.0,0.0005005004403684232,0.005261636697395386,0.00013009712013863897,0.7333333333333333
11300,0.002,0.0,0.0010015020326745727,0.013947112259002171,0.0,0.4
11302,0.0016,4.225827151856912e-07,0.0007008408969193525,0.008436795001167362,0.00016985476902329187,0.42857142857142855
11321,0.0078000000000000005,6.016689982426763e-06,0.003614818078621962,0.04290990909189539,0.00020298181791485843,0.4219219219219219
11325,0.0022,0.0,0.0010015020326745727,0.009263403875765418,5.600186121369603e-05,0.36363636363636365
11329,0.0194,2.3513274573662624e-05,0.008271952250391124,0.03934304973293426,0.003366018257648551,0.24507787246547164
11330,0.005200000000000001,1.3353317682049386e-06,0.002205955063729892,0.026659702626722365,0.00030883609649190013,0.4308300395256917
11331,0.029800000000000004,3.1088908479779595e-05,0.011946918660165728,0.05202018105106025,0.006148712044878875,0.27531690642358636
11333,0.021800000000000003,7.367007231615331e-05,0.008475416798415347,0.028746020697165583,0.006171336351865389,0.2703081232492997
11336,0.019600000000000003,4.449067760593851e-05,0.007560472284055875,0.029868080515732375,0.00552007635894154,0.36526315789473685
11337,0.0268,6.29374162108007e-05,0.011434905811778417,0.05594434226899754,0.007038158444567729,0.30818195932308645
11343,0.001,0.0,0.0005005004403684232,0.001878375583080693,2.895665794966655e-05,0.8
11348,0.005200000000000001,1.6691177584425977e-06,0.0021054733039971296,0.008931765177835388,0.0007613046028175642,0.2987012987012987
11350,0.0044,0.0,0.0021054733039971296,0.023503733521816617,7.587486520015672e-05,0.5151515151515151
11351,0.0102,4.4938113914948184e-06,0.004219829569195754,0.03853312103648446,0.0004607601168263377,0.45625692137320045
11354,0.0094,2.0508214850663242e-05,0.0043207357284889,0.024936368068525613,0.0022838775548302006,0.22832980972515857
11359,0.009,4.519299552948262e-06,0.0032118818425515006,0.013393192219028769,0.001428202069239212,0.45454545454545453
11360,0.0028,8.490847644541992e-07,0.0010015020326745727,0.004938433268006774,0.0005676072142058818,0.45454545454545453
11365,0.015,2.961251621845992e-06,0.006444458383373597,0.0403943912413484,0.0005445839454272383,0.3326923076923077
11373,0.01,1.2408017245142643e-05,0.004421662164313389,0.02389774430991044,0.00228710054201078,0.3878787878787879
11386,0.0014,0.0,0.0007008408969193525,0.011531723723457177,0.0,0.6071428571428571
11389,0.0112,9.497651886167826e-06,0.004219829569195754,0.02545719842665971,0.001435665310891575,0.3754152823920266
11394,0.0048000000000000004,1.5373477445339307e-06,0.0020050116869441137,0.023925370752288615,0.0001950142446327667,0.41904761904761906
11396,0.023200000000000002,7.277346630696243e-05,0.01082117376778835,0.04339138371215784,0.006104339803806117,0.27397023191415715
11399,0.020000000000000004,1.531342228554446e-05,0.007255859522650399,0.04392258428135824,0.002701377459989433,0.4075342465753425
11404,0.0048000000000000004,1.552223255724471e-06,0.0019045702065152437,0.01244037606452672,0.0003295063891277964,0.30526315789473685
11413,0.0034000000000000002,0.0,0.001503005530002266,0.013190839843222009,5.9290975148687313e-05,0.4083333333333333
11414,0.0104,2.7394530807771448e-05,0.004118943680324838,0.0271036978572473,0.0007666705078198847,0.21022067363530778
11421,0.0152,1.009632781914072e-05,0.0068499955123555445,0.043155118440642404,0.0005059093250116795,0.33631713554987214
11423,0.0164,1.3699407321515996e-05,0.006343125130060079,0.031124907176628,0.0013415083933179025,0.3134920634920635
11428,0.005200000000000001,0.0,0.0024069790354728227,0.02059215677358778,0.0001289070695944031,0.3233333333333333
11430,0.0074,7.852020650708837e-06,0.002909891886128557,0.009904473778347852,0.0017655466966679956,0.4942528735632184
11433,0.0032,1.0034144291675587e-06,0.001503005530002266,0.012968801390623973,0.00010707335078754046,0.4666666666666667
11438,0.0244,2.316037595834594e-05,0.00990197068826526,0.045519321665919626,0.006612923693103766,0.3461142032570604
11453,0.0008,0.0,0.0004003602842119758,0.008472109381499364,0.0,0.8
11454,0.0074,0.0,0.0030105350056146563,0.026513005849565823,0.000347498326028389,0.3311827956989247
11455,0.0048000000000000004,1.6432104991955059e-07,0.0020050116869441137,0.017251380452347375,0.00030185392642479163,0.35714285714285715
11464,0.006200000000000001,2.960552205271304e-06,0.002909891886128557,0.017603406226627233,0.0002408348169882455,0.19770114942528735
11472,0.0018,6.641598237550323e-07,0.0008010412093559793,0.005160512068227468,0.00010467750521340384,0.4166666666666667
11473,0.0018,3.060644349101532e-07,0.0007008408969193525,0.0036363334767482366,0.00021589820546894076,0.75
11492,0.0006000000000000001,0.0,0.00030024016811047716,0.00046457324205681147,0.0,0.5
11510,0.003,1.730956686314217e-06,0.0014026646419362798,0.010489770780992627,0.00012004871371266654,0.5047619047619047
11516,0.0014,0.0,0.0006006606425976724,0.001426507952481006,0.00010756229667979917,0.42857142857142855
11522,0.0004000000000000001,0.0,0.00020014008604940514,0.00032201771306307296,0.0,1.0
11534,0.0238,8.393069602852865e-05,0.0093920241763914,0.07503701606551884,0.0054158584609525565,0.21459620224204987
11543,0.001,0.0,0.0005005004403684232,0.004480074244959654,0.0004938581886844783,0.4666666666666667
11547,0.007200000000000001,1.0134019438467278e-05,0.0034133095173229933,0.011466032384175956,0.005177272901842074,0.35126050420168065
11552,0.004000000000000001,0.0,0.0017037476313173094,0.016761630967906397,0.0007366813678312771,0.6601307189542484
11560,0.017400000000000002,2.259585872751034e-05,0.007560472284055875,0.03674222726117517,0.004156199620103455,0.29157894736842105
11561,0.0038,1.759032039203115e-06,0.0019045702065152437,0.019717218224427492,0.00032886183808252716,0.35789473684210527
11562,0.0026,1.43810975584914e-06,0.0012020431607797644,0.009056573862417887,0.0003603367890329497,0.47435897435897434
11585,0.0018,0.0,0.0006006606425976724,0.003445413206059657,0.0014332145594050552,0.7142857142857143
11586,0.005000000000000001,6.767073132213177e-06,0.002205955063729892,0.018215791440441977,0.0014956536207315014,0.28063241106719367
11590,0.0038,2.1590116450575938e-06,0.0016033665244477024,0.007666907478290946,0.00017627398839641832,0.25
11608,0.0006000000000000001,0.0,0.00030024016811047716,0.0035628875715808996,4.8578047244291454e-05,0.8333333333333334
11609,0.002,2.5441606151906484e-07,0.0010015020326745727,0.0068869920467158185,0.0,0.509090909090909
11620,0.0048000000000000004,6.398537920814947e-06,0.0020050116869441137,0.011400517843685468,0.0009652627864134795,0.40476190476190477
11621,0.0012,0.0,0.0006006606425976724,0.006564707857333173,0.00011618847681782647,0.5238095238095238
11634,0.0026,2.166169435645013e-06,0.0012020431607797644,0.010481029372881593,0.000420882648886281,0.48717948717948717
11638,0.0008,0.0,0.00030024016811047716,0.0002828243670805492,0.00024537183328223204,0.8333333333333334
11639,0.003,8.801903040624488e-07,0.0012020431607797644,0.005130280172967306,0.00020316510082226422,0.3974358974358974
11640,0.004600000000000001,1.4163556861434588e-07,0.0023064569722013317,0.027109404511970494,0.0,0.4601449275362319
11643,0.002,5.802471578504987e-07,0.0008010412093559793,0.006283055302566032,0.00018139140293411547,0.6111111111111112
11647,0.0098,4.320196764753762e-05,0.00381640757517987,0.03019539423063768,0.0012273289388778606,0.21592442645074225
11652,0.0092,6.459700624060064e-06,0.004219829569195754,0.04959853107650965,0.000770021610868654,0.4230343300110742
11660,0.022000000000000002,2.829977786775327e-05,0.008984437537631118,0.07272337753772408,0.0035286225889405694,0.27016229712858925
11664,0.006000000000000001,0.0,0.002909891886128557,0.03768278816924216,0.000623525908435816,0.5195402298850574
11665,0.0128,7.084689801771418e-06,0.0052298043400367256,0.052575428913689354,0.0020627534623730254,0.36792452830188677
11666,0.033400000000000006,9.646470692420649e-05,0.014720768534778994,0.0846335200814466,0.016707081026454216,0.21776098252243742
