src,dst,probability
9574,9774,0.019230769230769232
9574,2543,0.02
9574,13894,0.0078125
9574,1790,0.03125
9574,7416,0.038461538461538464
9574,7060,0.02857142857142857
9574,1793,0.006993006993006993
9574,22596,0.02857142857142857
9574,21861,0.2
9574,155716,0.1
9574,134426,0.14285714285714285
9574,13900,0.02040816326530612
9574,143940,0.08333333333333333
9574,74274,0.05
9574,1811,0.14285714285714285
50693,1837,0.007518796992481203
50693,2357,0.022727272727272728
50693,1252,0.04
50693,8054,0.05555555555555555
50693,11469,0.038461538461538464
50693,3188,0.004484304932735426
50693,26530,0.02127659574468085
50693,79530,0.07142857142857142
50693,28687,0.16666666666666666
50693,50690,0.14285714285714285
225738,28586,0.034482758620689655
225738,164436,1.0
225738,2402,0.043478260869565216
225738,64413,0.07692307692307693
225738,144560,0.25
225738,138663,0.14285714285714285
6757,2662,0.0029850746268656717
6757,4991,0.005494505494505495
6757,1503,0.0009727626459143969
6757,301,0.0010741138560687433
6757,18076,0.017543859649122806
6757,43876,0.03225806451612903
6757,1858,0.004807692307692308
6757,1543,0.0196078431372549
6757,2765,0.002890173410404624
6757,13668,0.05555555555555555
6757,32688,0.16666666666666666
6757,4344,0.0027472527472527475
6757,3595,0.007633587786259542
6757,11197,0.011363636363636364
6757,679,0.0017574692442882249
6757,88225,0.14285714285714285
6757,18879,0.022222222222222223
6757,529,0.0024390243902439024
6757,11945,0.013888888888888888
6757,5439,0.00390625
6757,4362,0.02857142857142857
6757,1564,0.00625
6757,2045,0.0038314176245210726
6757,3011,0.009433962264150943
6757,26630,0.07692307692307693
6757,54916,0.06666666666666667
6757,40698,0.05
6757,3808,0.02631578947368421
6757,25886,0.06666666666666667
6757,2417,0.0015290519877675841
6757,7783,0.005649717514124294
6757,2179,0.001968503937007874
6757,7274,0.005681818181818182
6757,6766,0.1
6757,2703,0.020833333333333332
6757,979,0.001953125
6757,38089,0.08333333333333333
6757,980,0.008620689655172414
6757,4201,0.0035335689045936395
6757,4123,0.01639344262295082
6757,8021,0.020833333333333332
6757,108752,0.16666666666666666
6757,27412,0.09090909090909091
6757,600,0.010869565217391304
6757,47299,0.3333333333333333
88817,369,0.002840909090909091
88817,396,0.001483679525222552
88817,18076,0.017543859649122806
88817,1858,0.004807692307692308
88817,82707,0.25
88817,11871,0.008130081300813009
88817,11872,0.014084507042253521
88817,31462,0.02127659574468085
88817,21585,0.027777777777777776
88817,20562,0.022727272727272728
88817,21386,0.010309278350515464
88817,3595,0.007633587786259542
88817,17680,0.01
88817,28483,0.14285714285714285
88817,3379,0.023809523809523808
88817,3609,0.005649717514124294
88817,88238,0.06666666666666667
88817,3847,0.004366812227074236
88817,27519,0.043478260869565216
88817,12928,0.024390243902439025
88817,8163,0.0125
88817,18892,0.05555555555555555
88817,3808,0.02631578947368421
88817,221814,0.3333333333333333
88817,150677,0.25
88817,47800,0.045454545454545456
88817,3810,0.016666666666666666
88817,46336,0.5
88817,4741,0.011363636363636364
88817,83519,0.04
88817,600,0.010869565217391304
7369,602,0.014705882352941176
7369,2299,0.058823529411764705
7369,45,0.012658227848101266
7369,56290,0.25
7371,602,0.014705882352941176
7371,1228,0.023809523809523808
7371,604,0.04
7371,1240,0.03225806451612903
7371,1026,0.02564102564102564
7371,1877,0.038461538461538464
7371,4290,0.06666666666666667
7863,602,0.014705882352941176
7863,4,0.002145922746781116
7863,992,0.01098901098901099
7863,1308,0.037037037037037035
7863,604,0.04
7863,205,0.002
7863,369,0.002840909090909091
7863,148,0.017857142857142856
7863,396,0.001483679525222552
7863,45,0.012658227848101266
7863,1062,0.0009794319294809011
7863,1270,0.027777777777777776
7863,13662,0.013333333333333334
7863,1961,0.012658227848101266
7863,4526,0.00390625
7863,352,0.0016501650165016502
7863,1884,0.017857142857142856
7863,317,0.0020491803278688526
7863,965,0.002617801047120419
7863,57057,0.2
7863,10862,0.034482758620689655
7863,7698,0.015873015873015872
8439,2971,0.3333333333333333
8439,992,0.01098901098901099
8439,604,0.04
8439,118781,1.0
8439,871,0.06666666666666667
8439,765,0.017543859649122806
8439,817,0.019230769230769232
8439,6851,0.5
8123,3264,0.011111111111111112
8123,915,0.013333333333333334
8123,920,0.0031545741324921135
8123,4304,0.003236245954692557
8123,400,0.0035971223021582736
8123,407,0.001394700139470014
8123,408,0.0016556291390728477
8123,2185,0.005434782608695652
8123,4259,0.0018148820326678765
8123,608,0.009259259259259259
8123,11036,0.004672897196261682
8123,670,0.017241379310344827
8123,1961,0.012658227848101266
8123,465,0.002421307506053269
8123,88,0.001451378809869376
8123,2138,0.001834862385321101
8123,4272,0.014705882352941176
8123,3419,0.002320185614849188
8123,677,0.001272264631043257
8123,1982,0.005434782608695652
8123,7560,0.009433962264150943
8123,352,0.0016501650165016502
8123,503,0.0022624434389140274
8123,11044,0.004694835680751174
8123,6078,0.005847953216374269
8123,7743,0.03225806451612903
8123,960,0.002403846153846154
8123,2164,0.003367003367003367
8123,10907,0.008695652173913044
8123,9906,0.004366812227074236
8123,5762,0.006369426751592357
8123,689,0.001610305958132045
8123,4365,0.002967359050445104
8123,4368,0.003257328990228013
8123,8005,0.0037174721189591076
8123,11057,0.07142857142857142
8123,3393,0.003436426116838488
8123,8209,0.01
8123,600,0.010869565217391304
3556,996,0.009523809523809525
3556,8682,0.1111111111111111
3556,46,0.008403361344537815
3556,10552,0.05555555555555555
3556,608,0.009259259259259259
3556,674,0.009900990099009901
3556,4272,0.014705882352941176
3556,7483,0.16666666666666666
3556,3606,0.013513513513513514
3556,93,0.006711409395973154
635,623,0.0125
635,173,0.02564102564102564
635,992,0.01098901098901099
635,7377,0.045454545454545456
635,6,0.0015060240963855422
635,919,0.01818181818181818
635,7,0.012048192771084338
635,8,0.0012547051442910915
635,11170,0.004366812227074236
635,735,0.018518518518518517
635,1037,0.008928571428571428
635,1605,0.1111111111111111
635,1059,0.02857142857142857
635,403,0.0036101083032490976
635,407,0.001394700139470014
635,756,0.009009009009009009
635,659,0.017857142857142856
635,759,0.003472222222222222
635,4316,0.14285714285714285
635,9096,0.045454545454545456
635,3188,0.004484304932735426
635,608,0.009259259259259259
635,8144,0.030303030303030304
635,5730,0.06666666666666667
635,670,0.017241379310344827
635,16069,0.02564102564102564
635,673,0.015151515151515152
635,88,0.001451378809869376
635,89,0.006060606060606061
635,471,0.013157894736842105
635,799,0.043478260869565216
635,9672,0.020833333333333332
635,1881,0.0051813471502590676
635,12954,0.07142857142857142
635,676,0.017543859649122806
635,821,0.0196078431372549
635,12767,0.008
635,828,0.006289308176100629
635,3379,0.023809523809523808
635,1651,0.04
635,10942,0.16666666666666666
1605,635,0.07142857142857142
1605,919,0.01818181818181818
1605,1612,0.25
1605,1270,0.027777777777777776
1605,9096,0.045454545454545456
1605,608,0.009259259259259259
1605,1641,0.2
1605,1651,0.04
13062,4,0.002145922746781116
13062,992,0.01098901098901099
13062,334,0.018518518518518517
13062,138,0.0013605442176870747
13062,2662,0.0029850746268656717
13062,4299,0.005952380952380952
13062,370,0.001876172607879925
13062,920,0.0031545741324921135
13062,4304,0.003236245954692557
13062,11170,0.004366812227074236
13062,6218,0.029411764705882353
13062,13051,0.014084507042253521
13062,1247,0.0030959752321981426
13062,1503,0.0009727626459143969
13062,408,0.0016556291390728477
13062,5716,0.0022935779816513763
13062,1087,0.018867924528301886
13062,1534,0.02127659574468085
13062,7821,0.011363636363636364
13062,1672,0.02631578947368421
13062,431,0.003875968992248062
13062,1854,0.04
13062,15595,0.16666666666666666
13062,18114,0.08333333333333333
13062,4318,0.014925373134328358
13062,3340,0.1
13062,9442,0.05555555555555555
13062,13662,0.013333333333333334
13062,4259,0.0018148820326678765
13062,92301,0.08333333333333333
13062,2765,0.002890173410404624
13062,946,0.02040816326530612
13062,459,0.0018656716417910447
13062,18124,0.008264462809917356
13062,1774,0.0136986301369863
13062,56876,0.06666666666666667
13062,20365,0.037037037037037035
13062,5744,0.00847457627118644
13062,10640,0.25
13062,2138,0.001834862385321101
13062,9851,0.005
13062,4344,0.0027472527472527475
13062,24883,0.06666666666666667
13062,12746,0.018867924528301886
13062,1982,0.005434782608695652
13062,352,0.0016501650165016502
13062,6078,0.005847953216374269
13062,54960,0.05555555555555555
13062,956,0.0037593984962406013
13062,2753,0.0028328611898017
13062,11762,0.0625
13062,679,0.0017574692442882249
13062,2161,0.0024875621890547263
13062,11623,0.06666666666666667
13062,960,0.002403846153846154
13062,15998,0.014492753623188406
13062,13553,0.008264462809917356
13062,9914,0.003952569169960474
13062,13486,0.0037735849056603774
13062,16006,0.004807692307692308
13062,19343,0.009900990099009901
13062,3549,0.0018315018315018315
13062,8398,0.00546448087431694
13062,6166,0.008333333333333333
13062,4214,0.002583979328165375
13062,2417,0.0015290519877675841
13062,18217,0.009433962264150943
13062,979,0.001953125
13062,6749,0.004739336492890996
13062,7785,0.007936507936507936
13062,48786,0.016666666666666666
13062,4201,0.0035335689045936395
13062,7437,0.012658227848101266
4315,108,0.030303030303030304
4315,602,0.014705882352941176
4315,4,0.002145922746781116
4315,992,0.01098901098901099
4315,1229,0.013888888888888888
4315,1321,0.007518796992481203
4315,206,0.0010121457489878543
4315,6,0.0015060240963855422
4315,919,0.01818181818181818
4315,376,0.005405405405405406
4315,1037,0.008928571428571428
4315,10,0.003067484662576687
4315,335,0.0018083182640144665
4315,148,0.017857142857142856
4315,1503,0.0009727626459143969
4315,7905,0.034482758620689655
4315,1672,0.02631578947368421
4315,422,0.005208333333333333
4315,253,0.004347826086956522
4315,10632,0.0625
4315,1270,0.027777777777777776
4315,9096,0.045454545454545456
4315,22365,0.1
4315,608,0.009259259259259259
4315,891,0.005376344086021506
4315,459,0.0018656716417910447
4315,673,0.015151515151515152
4315,89,0.006060606060606061
4315,805,0.0196078431372549
4315,676,0.017543859649122806
4315,817,0.019230769230769232
4315,821,0.0196078431372549
4315,2139,0.037037037037037035
4315,7949,0.012987012987012988
4315,9702,0.005235602094240838
4315,4973,0.06666666666666667
4315,828,0.006289308176100629
4315,4733,0.09090909090909091
4315,12801,0.015384615384615385
4315,7274,0.005681818181818182
4315,980,0.008620689655172414
4315,4200,0.013157894736842105
20772,2,0.0045871559633027525
20772,134,0.005208333333333333
20772,99,0.007874015748031496
20772,987,0.0038910505836575876
20772,31,0.007352941176470588
20772,175,0.01282051282051282
20772,1315,0.010869565217391304
20772,11529,0.1
20772,34,0.003952569169960474
20772,367,0.007936507936507936
20772,1009,0.017543859649122806
20772,2299,0.058823529411764705
20772,140,0.010869565217391304
20772,13224,0.09090909090909091
20772,206,0.0010121457489878543
20772,141,0.008849557522123894
20772,6,0.0015060240963855422
20772,143,0.01282051282051282
20772,2239,0.06666666666666667
20772,9508,0.013513513513513514
20772,10,0.003067484662576687
20772,147,0.007692307692307693
20772,1941,0.0049504950495049506
20772,44,0.003076923076923077
20772,1062,0.0009794319294809011
20772,301,0.0010741138560687433
20772,186,0.008
20772,418,0.004807692307692308
20772,2450,0.0038461538461538464
20772,1367,0.045454545454545456
20772,5061,0.010309278350515464
20772,1538,0.14285714285714285
20772,1483,0.007633587786259542
20772,339,0.004366812227074236
20772,608,0.009259259259259259
20772,3324,0.04
20772,62,0.014285714285714285
20772,2071,0.005376344086021506
20772,220,0.001466275659824047
20772,4604,0.015151515151515152
20772,10701,0.01694915254237288
20772,323,0.0020876826722338203
20772,2656,0.015151515151515152
20772,529,0.0024390243902439024
20772,4800,0.07142857142857142
20772,223,0.004464285714285714
20772,2077,0.020833333333333332
20772,327,0.001557632398753894
20772,330,0.0027624309392265192
13572,992,0.01098901098901099
13572,6,0.0015060240963855422
13572,2244,0.003937007874015748
13572,12059,0.09090909090909091
13572,759,0.003472222222222222
13572,4256,0.014705882352941176
13572,4257,0.02127659574468085
13572,161,0.006289308176100629
50598,994,0.00558659217877095
50598,915,0.013333333333333334
50598,137,0.008403361344537815
50598,6,0.0015060240963855422
50598,39,0.00392156862745098
50598,920,0.0031545741324921135
50598,4304,0.003236245954692557
50598,400,0.0035971223021582736
50598,81,0.0022675736961451248
50598,1062,0.0009794319294809011
50598,5816,0.013157894736842105
50598,18108,0.02564102564102564
50598,7942,0.004201680672268907
50598,9797,0.004651162790697674
50598,7821,0.011363636363636364
50598,4256,0.014705882352941176
50598,7006,0.017543859649122806
50598,4259,0.0018148820326678765
50598,608,0.009259259259259259
50598,2765,0.002890173410404624
50598,18124,0.008264462809917356
50598,16681,0.024390243902439025
50598,18130,0.007874015748031496
50598,14164,0.06666666666666667
50598,2515,0.0035587188612099642
50598,4336,0.004651162790697674
50598,18132,0.004878048780487805
50598,5744,0.00847457627118644
50598,4344,0.0027472527472527475
50598,15971,0.008771929824561403
50598,46042,0.04
50598,13091,0.03125
50598,7560,0.009433962264150943
50598,6078,0.005847953216374269
50598,960,0.002403846153846154
50598,4356,0.047619047619047616
50598,15998,0.014492753623188406
50598,19250,0.017543859649122806
50598,10701,0.01694915254237288
50598,23951,0.07142857142857142
50598,9906,0.004366812227074236
50598,18160,0.03125
50598,2166,0.003952569169960474
50598,13486,0.0037735849056603774
50598,16003,0.006211180124223602
50598,4365,0.002967359050445104
50598,16006,0.004807692307692308
50598,9987,0.005128205128205128
50598,50605,0.043478260869565216
50598,8398,0.00546448087431694
50598,13134,0.003937007874015748
50598,44620,0.014925373134328358
50598,12266,0.024390243902439025
50598,10053,0.01694915254237288
50598,7783,0.005649717514124294
50598,13556,0.008403361344537815
50598,2177,0.006134969325153374
50598,58843,0.2
50598,12780,0.04
50598,2179,0.001968503937007874
50598,16108,0.015384615384615385
50598,11249,0.009433962264150943
13425,138,0.0013605442176870747
13425,12755,0.0031847133757961785
13425,2662,0.0029850746268656717
13425,4991,0.005494505494505495
13425,205,0.002
13425,2055,0.002857142857142857
13425,370,0.001876172607879925
13425,206,0.0010121457489878543
13425,920,0.0031545741324921135
13425,2668,0.00819672131147541
13425,383,0.00130718954248366
13425,2670,0.002325581395348837
13425,335,0.0018083182640144665
13425,1247,0.0030959752321981426
13425,396,0.001483679525222552
13425,43,0.002398081534772182
13425,1503,0.0009727626459143969
13425,1062,0.0009794319294809011
13425,301,0.0010741138560687433
13425,18107,0.009345794392523364
13425,5816,0.013157894736842105
13425,407,0.001394700139470014
13425,408,0.0016556291390728477
13425,9797,0.004651162790697674
13425,9798,0.008064516129032258
13425,7279,0.006993006993006993
13425,5716,0.0022935779816513763
13425,2450,0.0038461538461538464
13425,83,0.002564102564102564
13425,5252,0.01694915254237288
13425,431,0.003875968992248062
13425,13543,0.00625
13425,11176,0.005555555555555556
13425,2153,0.002380952380952381
13425,4259,0.0018148820326678765
13425,5006,0.0033444816053511705
13425,1274,0.0017857142857142857
13425,454,0.004784688995215311
13425,213,0.0017793594306049821
13425,2765,0.002890173410404624
13425,11180,0.008928571428571428
13425,18124,0.008264462809917356
13425,18125,0.01020408163265306
13425,465,0.002421307506053269
13425,59,0.0019569471624266144
13425,36268,0.022727272727272728
13425,18126,0.009708737864077669
13425,21731,0.006535947712418301
13425,18130,0.007874015748031496
13425,2689,0.008333333333333333
13425,1548,0.005714285714285714
13425,1971,0.0023752969121140144
13425,18132,0.004878048780487805
13425,5011,0.005263157894736842
13425,2138,0.001834862385321101
13425,9851,0.005
13425,10895,0.005714285714285714
13425,4344,0.0027472527472527475
13425,70355,0.02564102564102564
13425,4526,0.00390625
13425,15971,0.008771929824561403
13425,3419,0.002320185614849188
13425,16768,0.021739130434782608
13425,13091,0.03125
13425,8294,0.005405405405405406
13425,352,0.0016501650165016502
13425,503,0.0022624434389140274
13425,18150,0.047619047619047616
13425,11044,0.004694835680751174
13425,5752,0.005649717514124294
13425,2071,0.005376344086021506
13425,1286,0.004672897196261682
13425,8385,0.003816793893129771
13425,18052,0.006172839506172839
13425,5022,0.0196078431372549
13425,2753,0.0028328611898017
13425,6080,0.00546448087431694
13425,679,0.0017574692442882249
13425,6081,0.00423728813559322
13425,2161,0.0024875621890547263
13425,317,0.0020491803278688526
13425,10445,0.0064516129032258064
13425,10446,0.009009009009009009
13425,9702,0.005235602094240838
13425,960,0.002403846153846154
13425,11711,0.007407407407407408
13425,16981,0.012987012987012988
13425,2164,0.003367003367003367
13425,37231,0.029411764705882353
13425,19250,0.017543859649122806
13425,19411,0.0136986301369863
13425,2692,0.009259259259259259
13425,3603,0.0049261083743842365
13425,15113,0.00423728813559322
13425,322,0.002207505518763797
13425,42574,0.01639344262295082
13425,9906,0.004366812227074236
13425,10848,0.015625
13425,17087,0.015151515151515152
13425,13553,0.008264462809917356
13425,2166,0.003952569169960474
13425,17874,0.013157894736842105
13425,529,0.0024390243902439024
13425,2694,0.011494252873563218
13425,16690,0.006369426751592357
13425,3609,0.005649717514124294
13425,7334,0.014084507042253521
13425,70035,0.02857142857142857
13425,689,0.001610305958132045
13425,13486,0.0037735849056603774
13425,36282,0.011235955056179775
13425,42578,0.022727272727272728
13425,18173,0.006944444444444444
13425,36083,0.013157894736842105
13425,20008,0.022222222222222223
13425,16003,0.006211180124223602
13425,148853,0.0625
13425,4365,0.002967359050445104
13425,2697,0.004424778761061947
13425,71,0.002531645569620253
13425,23003,0.014285714285714285
13425,16006,0.004807692307692308
13425,3549,0.0018315018315018315
13425,36289,0.013513513513513514
13425,20390,0.012195121951219513
13425,9987,0.005128205128205128
13425,18189,0.013157894736842105
13425,2347,0.006756756756756757
13425,36292,0.0136986301369863
13425,8398,0.00546448087431694
13425,13128,0.006802721088435374
13425,17929,0.02631578947368421
13425,36293,0.024390243902439025
13425,9207,0.011494252873563218
13425,13134,0.003937007874015748
13425,163640,0.2
13425,44620,0.014925373134328358
13425,17575,0.021739130434782608
13425,29604,0.07692307692307693
13425,23430,0.014285714285714285
13425,36297,0.01282051282051282
13425,36298,0.02564102564102564
13425,7782,0.004347826086956522
13425,94852,0.1
13425,4378,0.0053475935828877
13425,17017,0.019230769230769232
13425,4214,0.002583979328165375
13425,58837,0.058823529411764705
13425,2417,0.0015290519877675841
13425,17885,0.013513513513513514
13425,41130,0.01694915254237288
13425,7783,0.005649717514124294
13425,4289,0.007246376811594203
13425,17021,0.023809523809523808
13425,13556,0.008403361344537815
13425,14980,0.008
13425,4646,0.015151515151515152
13425,36300,0.022727272727272728
13425,2048,0.008064516129032258
13425,17182,0.009345794392523364
13425,36304,0.009708737864077669
13425,2179,0.001968503937007874
13425,56340,0.038461538461538464
13425,18215,0.011235955056179775
13425,10128,0.0035714285714285713
13425,33806,0.017857142857142856
13425,18217,0.009433962264150943
13425,6749,0.004739336492890996
13425,19348,0.011627906976744186
13425,10152,0.011627906976744186
13425,7785,0.007936507936507936
13425,24197,0.025
13425,4201,0.0035335689045936395
13425,11234,0.01020408163265306
13425,51804,0.1
13425,10260,0.009345794392523364
13425,7937,0.003246753246753247
13425,17045,0.029411764705882353
13425,12175,0.01639344262295082
13425,16107,0.005434782608695652
13425,16108,0.015384615384615385
13425,7962,0.0056179775280898875
13425,8122,0.0064516129032258064
13425,18237,0.008333333333333333
13425,331,0.00202020202020202
13425,11249,0.009433962264150943
13425,2353,0.005988023952095809
13425,16022,0.04
35391,370,0.001876172607879925
35391,21578,0.05263157894736842
35391,5949,0.08333333333333333
35391,4308,0.03225806451612903
35391,6236,0.01098901098901099
35391,18076,0.017543859649122806
35391,407,0.001394700139470014
35391,8136,0.058823529411764705
35391,45112,0.1
35391,44611,0.05
35391,6104,0.047619047619047616
35391,608,0.009259259259259259
35391,17626,0.05263157894736842
35391,4336,0.004651162790697674
35391,20562,0.022727272727272728
35391,677,0.001272264631043257
35391,1988,0.0013605442176870747
35391,11671,0.05555555555555555
35391,25227,0.04
35391,3609,0.005649717514124294
35391,9914,0.003952569169960474
35391,28264,0.2
35391,46484,0.03225806451612903
35391,45137,0.023255813953488372
35391,23430,0.014285714285714285
35391,45858,0.25
35391,979,0.001953125
35391,87497,0.3333333333333333
16768,2760,0.017241379310344827
16768,2153,0.002380952380952381
16768,11185,0.01694915254237288
16768,18130,0.007874015748031496
16768,18143,0.013157894736842105
16768,6080,0.00546448087431694
16768,13486,0.0037735849056603774
16768,16003,0.006211180124223602
16768,4685,0.022222222222222223
16768,4214,0.002583979328165375
16768,2179,0.001968503937007874
16768,7937,0.003246753246753247
676,8,0.0012547051442910915
676,7825,0.01282051282051282
676,673,0.015151515151515152
676,31926,0.05
676,4344,0.0027472527472527475
676,3419,0.002320185614849188
676,2158,0.14285714285714285
676,821,0.0196078431372549
676,46590,0.02631578947368421
676,828,0.006289308176100629
676,8398,0.00546448087431694
1785,2428,0.02127659574468085
1785,1031,0.016129032258064516
1785,12735,0.03125
1785,1765,0.023809523809523808
1785,1357,0.005
1785,5716,0.0022935779816513763
1785,2456,0.02127659574468085
1785,3188,0.004484304932735426
1785,4259,0.0018148820326678765
1785,15158,0.058823529411764705
1785,608,0.009259259259259259
1785,454,0.004784688995215311
1785,79740,0.14285714285714285
1785,2490,0.02631578947368421
1785,12856,0.04
1785,31248,0.07692307692307693
1785,18124,0.008264462809917356
1785,2515,0.0035587188612099642
1785,5744,0.00847457627118644
1785,4776,0.03225806451612903
1785,16865,0.027777777777777776
1785,4272,0.014705882352941176
1785,7033,0.038461538461538464
1785,26487,0.027777777777777776
1785,21469,0.015873015873015872
1785,9774,0.019230769230769232
1785,35156,0.0625
1785,11623,0.06666666666666667
1785,60279,0.3333333333333333
1785,41254,0.1111111111111111
1785,13894,0.0078125
1785,7053,0.05
1785,1793,0.006993006993006993
1785,22596,0.02857142857142857
1785,21861,0.2
1785,7419,0.045454545454545456
1785,4118,0.007575757575757576
1785,69376,0.125
1785,9574,0.010869565217391304
1785,1805,0.01694915254237288
1785,8582,0.012658227848101266
1785,17280,0.043478260869565216
1785,115940,1.0
11691,602,0.014705882352941176
11691,2662,0.0029850746268656717
11691,4991,0.005494505494505495
11691,365,0.004608294930875576
11691,205,0.002
11691,4299,0.005952380952380952
11691,920,0.0031545741324921135
11691,4304,0.003236245954692557
11691,13051,0.014084507042253521
11691,1503,0.0009727626459143969
11691,400,0.0035971223021582736
11691,85962,1.0
11691,2244,0.003937007874015748
11691,9798,0.008064516129032258
11691,5716,0.0022935779816513763
11691,7006,0.017543859649122806
11691,18116,0.018867924528301886
11691,452,0.012987012987012988
11691,946,0.02040816326530612
11691,88,0.001451378809869376
11691,18130,0.007874015748031496
11691,4830,0.007246376811594203
11691,36269,0.04
11691,15924,0.04
11691,674,0.009900990099009901
11691,2138,0.001834862385321101
11691,4344,0.0027472527472527475
11691,4345,0.006211180124223602
11691,29430,0.07142857142857142
11691,3419,0.002320185614849188
11691,677,0.001272264631043257
11691,1982,0.005434782608695652
11691,352,0.0016501650165016502
11691,2753,0.0028328611898017
11691,679,0.0017574692442882249
11691,1988,0.0013605442176870747
11691,17678,0.1
11691,318,0.02127659574468085
11691,2164,0.003367003367003367
11691,519,0.0024937655860349127
11691,965,0.002617801047120419
11691,13553,0.008264462809917356
11691,16690,0.006369426751592357
11691,9914,0.003952569169960474
11691,35404,0.16666666666666666
11691,689,0.001610305958132045
11691,10707,0.006172839506172839
11691,3457,0.023255813953488372
11691,3549,0.0018315018315018315
11691,4368,0.003257328990228013
11691,18189,0.013157894736842105
11691,8398,0.00546448087431694
11691,30982,0.16666666666666666
11691,8005,0.0037174721189591076
11691,7927,0.04
11691,221298,0.25
18069,290,0.005376344086021506
18069,12755,0.0031847133757961785
18069,2662,0.0029850746268656717
18069,205,0.002
18069,39,0.00392156862745098
18069,383,0.00130718954248366
18069,2670,0.002325581395348837
18069,1503,0.0009727626459143969
18069,7942,0.004201680672268907
18069,408,0.0016556291390728477
18069,2244,0.003937007874015748
18069,9797,0.004651162790697674
18069,19193,0.027777777777777776
18069,13383,0.008403361344537815
18069,13570,0.027777777777777776
18069,3188,0.004484304932735426
18069,608,0.009259259259259259
18069,454,0.004784688995215311
18069,2765,0.002890173410404624
18069,11180,0.008928571428571428
18069,4924,0.043478260869565216
18069,17508,0.027777777777777776
18069,59,0.0019569471624266144
18069,18126,0.009708737864077669
18069,10685,0.009174311926605505
18069,11872,0.014084507042253521
18069,1163,0.03333333333333333
18069,18132,0.004878048780487805
18069,6114,0.030303030303030304
18069,18143,0.013157894736842105
18069,2157,0.006493506493506494
18069,1284,0.003861003861003861
18069,21929,0.013513513513513514
18069,8294,0.005405405405405406
18069,8383,0.006493506493506494
18069,8384,0.03571428571428571
18069,11197,0.011363636363636364
18069,6080,0.00546448087431694
18069,6081,0.00423728813559322
18069,29439,0.1
18069,3374,0.004424778761061947
18069,10446,0.009009009009009009
18069,13894,0.0078125
18069,9893,0.012987012987012988
18069,2692,0.009259259259259259
18069,17528,0.021739130434782608
18069,529,0.0024390243902439024
18069,7334,0.014084507042253521
18069,134480,0.07692307692307693
18069,9921,0.009900990099009901
18069,36282,0.011235955056179775
18069,16996,0.03125
18069,2697,0.004424778761061947
18069,40441,0.02702702702702703
18069,10707,0.006172839506172839
18069,71,0.002531645569620253
18069,13900,0.02040816326530612
18069,9972,0.01020408163265306
18069,3847,0.004366812227074236
18069,2347,0.006756756756756757
18069,5478,0.00684931506849315
18069,10033,0.022727272727272728
18069,34618,0.02564102564102564
18069,8163,0.0125
18069,10711,0.01818181818181818
18069,42046,0.02564102564102564
18069,23430,0.014285714285714285
18069,36297,0.01282051282051282
18069,17881,0.058823529411764705
18069,1572,0.01694915254237288
18069,4214,0.002583979328165375
18069,49865,0.14285714285714285
18069,41186,0.03333333333333333
18069,17885,0.013513513513513514
18069,10862,0.034482758620689655
18069,13301,0.02127659574468085
18069,14980,0.008
18069,36808,0.022222222222222223
18069,10928,0.02564102564102564
18069,11954,0.016129032258064516
18069,36304,0.009708737864077669
18069,7274,0.005681818181818182
18069,10128,0.0035714285714285713
18069,18217,0.009433962264150943
18069,11227,0.03333333333333333
18069,979,0.001953125
18069,11697,0.0625
18069,7932,0.005128205128205128
18069,48643,0.03571428571428571
18069,15869,0.1
18069,36535,0.16666666666666666
18069,83393,0.06666666666666667
18069,4123,0.01639344262295082
18069,18725,0.125
18069,18231,0.043478260869565216
18069,10726,0.006060606060606061
18069,7937,0.003246753246753247
18069,18730,0.1
18069,7962,0.0056179775280898875
18069,8006,0.015873015873015872
43280,3393,0.003436426116838488
16022,13543,0.00625
16022,2153,0.002380952380952381
16022,4259,0.0018148820326678765
16022,2138,0.001834862385321101
16022,5752,0.005649717514124294
16022,8385,0.003816793893129771
16022,2161,0.0024875621890547263
16022,83096,0.043478260869565216
16022,10446,0.009009009009009009
16022,16981,0.012987012987012988
16022,13553,0.008264462809917356
16022,36282,0.011235955056179775
16022,10128,0.0035714285714285713
16022,6749,0.004739336492890996
16022,7962,0.0056179775280898875
7968,623,0.0125
7968,7,0.012048192771084338
7968,30048,0.125
7968,816,0.004149377593360996
7968,220,0.001466275659824047
7968,2568,0.015625
7968,2572,0.011904761904761904
7968,356,0.005128205128205128
7968,2349,0.09090909090909091
7968,3393,0.003436426116838488
7968,1416,0.006896551724137931
66159,27,0.0028089887640449437
66159,4,0.002145922746781116
66159,6317,0.014705882352941176
66159,34,0.003952569169960474
66159,370,0.001876172607879925
66159,6,0.0015060240963855422
66159,378,0.004608294930875576
66159,379,0.02702702702702703
66159,8,0.0012547051442910915
66159,2024,0.017857142857142856
66159,1247,0.0030959752321981426
66159,1503,0.0009727626459143969
66159,407,0.001394700139470014
66159,2244,0.003937007874015748
66159,5716,0.0022935779816513763
66159,29352,0.125
66159,759,0.003472222222222222
66159,434,0.005405405405405406
66159,7551,0.011904761904761904
66159,92301,0.08333333333333333
66159,673,0.015151515151515152
66159,480,0.008130081300813009
66159,9851,0.005
66159,2342,0.014492753623188406
66159,676,0.017543859649122806
66159,81795,0.25
66159,679,0.0017574692442882249
66159,10647,0.025
66159,960,0.002403846153846154
66159,828,0.006289308176100629
66159,9914,0.003952569169960474
